feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
V134,4.6120763115266245e-06,0.0012827572412181,0.0,0.0,0.0160104046289324,0.0010487885937411,0.0008341737761778,1.8394849768043228e-05,0.004073931203921513,0.029695837338232774
V135,1.7507545626401271e-06,0.0021771922702675,0.0,0.0,1.085880460339067,7.072725004392657e-21,0.002812341203353,0.0002158211251707,2.0433049724262738e-18,7.813521962466334e-19
V136,1.1002440502331152e-05,0.0020066841048128,0.0037009983480571,0.0,1.1554394014840703,2.4896043369425456e-05,0.0006980376137547,0.0006310952873999,0.0010460850840053383,0.007045580273547416
V137,1.4278907432481324e-05,0.001980278188936,0.0,0.0,8.764595568658018,0.0002280116372832,0.0050359674265289,0.0011759451890085,0.009579726855846914,0.06749144463582762
V138,4.497261814093578e-05,0.0021964820378368,0.0,0.0,2.1128913462569536,0.0004533481641317,0.0055824209190144,0.0002212091354885,0.008928427346560273,0.060295305829524345
V139,8.036458333333622e-05,0.0011710033348876,0.0,0.0,0.188632567255359,5.581898667972328e-22,0.0030082451923075,0.0008709584610397,6.434266251665524e-20,6.916429303229558e-18
V140,2.4311624236740635e-05,0.0016210408426019,0.0,0.0,0.4917074568420047,0.0001207425907684,0.002662911275937,0.0008142335517487,0.001819218867255762,0.012677972030688066
V141,3.432743082001315e-05,0.0023028423730252,0.0,0.0,2.503085078240893,0.0003721997324234,0.0019599455445563,0.0006858075101686,0.008176771790704133,0.05806315825805953
V142,1.426379770471854e-05,0.0019714864421043,0.0,0.0,0.5031031403145302,8.177027450509281e-21,0.000517990096718,0.0003262790517149,9.65127367953495e-19,5.972671501132486e-18
V143,1.6509082773832436e-05,0.001637680426146,0.0027084653502606,0.0,0.0988235669450226,0.0031438316643722,0.0080950099881571,0.0003317311189985,0.03543438133908696,0.24478037530686717
V144,5.518312544945083e-05,0.0014191131706563,0.0,0.0,0.2111060612452332,1.5066672391268135e-06,0.0027288577700587,0.0006484281428456,4.440088284097872e-19,0.0009804892571770526
V145,1.0298027680755236e-05,0.0016103796621279,0.0,0.0,0.6331013103410961,0.000374950791149,0.004269074139243,3.5166424958085534e-05,0.006696022218400903,0.04799370126707836
V146,7.71045950749446e-06,0.0022301688989859,0.0,0.0,0.0247448622955403,2.2810307109865684e-20,0.0011278455826344,3.120481411910237e-05,1.8399710777361468e-18,5.829312210986671e-18
V147,0.0001432125999878,0.0012685076732183,0.0,0.0079236205410873,0.0374037968188814,1.1203393350690178e-19,0.0010028785246597,0.0004109117872549,7.309960859304073e-19,0.00026764634974847824
V148,6.888748080356102e-06,0.0015282774645664,0.0048555002508006,0.0048675912891176,1.2124501098357106,2.404133411419221e-21,0.0002019117463449,0.0002209039354735,3.1994485498275127e-18,7.515399729998622e-18
V149,2.79509263789401e-05,0.0013753996155708,0.0,0.0022572422044871,1.2820903200578225e-05,8.169306409619462e-20,0.0011714662405601,0.0001000895386276,1.1210605209229832e-18,3.799756275912224e-19
V150,3.061316028763122e-05,0.0016609063463559,0.0,0.0,9.895208252496976,1.2267862981224368e-20,0.0036816512224757,0.0007108065759377,2.2765537397326735e-18,2.6607163050331695e-18
V151,3.4877613377592627e-06,0.001601712451346,0.0,0.0,2.687083262365713,2.46439383647396e-05,0.0027109446195108,1.2077508541825791e-05,0.00100987771771357,0.0074917572628808715
V152,2.340688836986544e-05,0.0021192606655578,0.0,0.0045138077207852,0.1795121089619605,1.6676210499477492e-21,0.0001722889348492,0.0004657760719275,1.53994191256134e-20,1.951900653644176e-18
V153,0.0001308721486027,0.0016056356248906,0.0,0.0,0.8153531489087766,0.0011044095293369,0.0038572046131314,3.316028334530485e-05,0.011632724705633797,0.08945717187629121
V154,2.4129042102249217e-05,0.0072341958589345,0.0647112080260242,0.0459453022405495,16.809672418012443,0.0017187089900098,0.0084766958431075,0.0028075086079352,0.16807511439779446,1.0862240816861992
V155,0.0002022843822844,0.0007151384152855,0.0,0.0,0.0033029487849406,1.0200725743122796e-19,0.0034390909090909,1.2220759417146006e-05,1.2802320459087023e-18,7.864273012378406e-19
V156,2.5285829487931764e-05,0.0024059743347132,0.0,0.0,0.837568942132031,2.6866675600623675e-20,0.0036239279602175,0.0004214715092376,8.099585029531247e-19,5.138257831685993e-18
V157,2.89745234545122e-05,0.0018676547195943,0.0,0.0,0.1699389492390151,0.000472865645797,0.0002786506119742,0.0001375835837372,0.01014767910491531,0.07234844380694355
V158,2.049794171242986e-06,0.0012188809492214,0.0,0.0,0.2068000930020764,4.4230700786105525e-21,0.0019704632930686,9.57501172637682e-05,1.8364765956869297e-18,1.2853118430576108e-18
V159,1.4941845283436677e-05,0.002089161077312,0.0014915025139974,0.0,2.092505934997826,1.5106464006530022e-20,0.0017111287128712,0.0001470275420135,2.325785533048087e-18,7.910565411807881e-18
V160,2.5546945571123e-06,0.0010185236744823,0.0,0.0,0.1428292432382143,2.8043409223945286e-20,0.0004467370304115,6.489065078623302e-05,1.8533836815364915e-18,4.630993214822057e-18
V161,1.3195622898782118e-05,0.0016959958972585,0.0,0.0,0.0302459958371171,5.398319003088558e-21,0.0018493364019438,0.0002699042502352,1.859413305317243e-18,1.290380395330997e-18
V162,3.1418180989930924e-05,0.0019821191624104,0.0,0.0030001034845308,0.4051182646376197,1.0123549989366123e-20,0.002888716790989,0.0002698562310547,6.87678611370345e-19,6.374738671581318e-19
V163,3.6441439035680206e-05,0.0016413119337541,0.0,0.0,0.4133264253841547,1.2948727607439672e-20,0.0047507202080852,0.0001017418303074,5.622489577182176e-19,1.1758334096596692e-17
